ShipmentID,OrderID,Order#,SKU,ItemDescription,UnitPrice,Quantity,ExtendedPrice,ShipDate,StoreName,Carrier,Provider,Service,Tracking#,Warehouse
"149724815","277138022","862255","17612","OraCare Health Rinse (Case of 8)","0.00","1","0.00","4/10/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380398477704","Axiom"
"149724912","277138020","862256","17612","OraCare Health Rinse (Case of 8)","254.00","12","3048.00","4/10/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380398482254","Axiom"
"149724863","277138018","862256","17612","OraCare Health Rinse (Case of 8)","0.00","3","0.00","4/10/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380398481410","Axiom"
"149724593","276954162","862247","17612","OraCare Health Rinse (Case of 8)","254.00","2","508.00","4/10/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380398428750","Axiom"
"149724622","276954155","862249","17612","OraCare Health Rinse (Case of 8)","254.00","12","3048.00","4/10/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380398426828","Axiom"
"149724601","276954151","862249","17612","OraCare Health Rinse (Case of 8)","0.00","4","0.00","4/10/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380398424652","Axiom"
"149724625","276909314","862238","17612","OraCare Health Rinse (Case of 8)","254.00","5","1270.00","4/10/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380398433690","Axiom"
"149724605","276909313","862238","17612","OraCare Health Rinse (Case of 8)","0.00","1","0.00","4/10/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380398431871","Axiom"
"149724598","276909312","862233","17612","OraCare Health Rinse (Case of 8)","254.00","5","1270.00","4/10/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380398427592","Axiom"
"149724573","276909311","862233","17612","OraCare Health Rinse (Case of 8)","0.00","1","0.00","4/10/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380398427434","Axiom"
"149580740","276858678","862227","17612","OraCare Health Rinse (Case of 8)","254.00","2","508.00","4/9/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380369066765","Axiom"
"149580719","276858673","862228","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/9/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380369066710","Axiom"
"149580869","276822823","100632","17612","Case(s) of OraCare™ Oral Health Rinse","0.00","1","0.00","4/9/2026","XCart - Oracare","FedEx","FedEx","Ground","380369076847","Axiom"
"149580813","276705251","862214","17612","OraCare Health Rinse (Case of 8)","234.46","13","3047.98","4/9/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380369063906","Axiom"
"149580697","276705246","862214","17612","OraCare Health Rinse (Case of 8)","0.00","3","0.00","4/9/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380369059454","Axiom"
"149580718","276672464","862212","17612","OraCare Health Rinse (Case of 8)","0.00","3","0.00","4/9/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380369064876","Axiom"
"149580689","276624196","862206","17612","OraCare Health Rinse (Case of 8)","254.00","2","508.00","4/9/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380369059888","Axiom"
"149414094","276571626","862201","17612","OraCare Health Rinse (Case of 8)","0.00","6","0.00","4/8/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380336066605","Axiom"
"149414054","276571625","862197","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/8/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380336065241","Axiom"
"149414042","276571623","862200","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/8/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380336064955","Axiom"
"149414087","276549630","862196","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/8/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380336068295","Axiom"
"149414051","276549628","862195","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/8/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380336065826","Axiom"
"149414039","276549627","862193","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/8/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380336065138","Axiom"
"149414026","276549625","862192","17612","OraCare Health Rinse (Case of 8)","254.00","5","1270.00","4/8/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380336060055","Axiom"
"149414136","276549624","862192","17612","OraCare Health Rinse (Case of 8)","0.00","1","0.00","4/8/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380336073754","Axiom"
"149414100","276524650","723145","17612","Case(s) of OraCare™ Oral Health Rinse","0.00","1","0.00","4/8/2026","XCart - Oracare","FedEx","FedEx","Ground","380336071648","Axiom"
"151045091","279757961","862450","17612","OraCare Health Rinse (Case of 8)","254.00","2","508.00","4/20/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380649469073","Axiom"
"149580702","276665978","723155","17612","Case(s) of OraCare™ Oral Health Rinse","0.00","6","0.00","4/9/2026","XCart - Oracare","FedEx","FedEx","Ground","380369058789","Axiom"
"149580864","276672466","862212","17612","OraCare Health Rinse (Case of 8)","234.46","13","3047.98","4/9/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380369068036","Axiom"
"149580856","276821953","862221","17612","OraCare Health Rinse (Case of 8)","0.00","6","0.00","4/9/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380369072841","Axiom"
"151045057","279162690","862441","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/20/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380649467806","Axiom"
"149580699","276838016","862226","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/9/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380369062759","Axiom"
"149580715","276838017","862224","17612","OraCare Health Rinse (Case of 8)","0.00","4","0.00","4/9/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380369063284","Axiom"
"149580736","276884502","862232","17612","OraCare Health Rinse (Case of 8)","0.00","10","0.00","4/9/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380369060745","Axiom"
"149580946","276884757","862232","17612","OraCare Health Rinse (Case of 8)","228.60","30","6858.00","4/9/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380369072234","Axiom"
"149580957","276884761","862231","17612","OraCare Health Rinse (Case of 8)","0.00","1","0.00","4/9/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380369097683","Axiom"
"149580982","276884762","862231","17612","OraCare Health Rinse (Case of 8)","254.00","5","1270.00","4/9/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380369098598","Axiom"
"149581000","276884764","862230","17612","OraCare Health Rinse (Case of 8)","0.00","3","0.00","4/9/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380369102480","Axiom"
"150752736","279019058","862432","17612","OraCare Health Rinse (Case of 8)","254.00","2","508.00","4/17/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380594148375","Axiom"
"149724606","276935220","862243","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/10/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380398429209","Axiom"
"150752702","278852117","862425","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/17/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380594146247","Axiom"
"150752744","278852109","862424","17612","OraCare Health Rinse (Case of 8)","254.00","5","1270.00","4/17/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380594148684","Axiom"
"150752717","278852108","862424","17612","OraCare Health Rinse (Case of 8)","0.00","1","0.00","4/17/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380594146501","Axiom"
"150752768","278852101","862426","17612","OraCare Health Rinse (Case of 8)","254.00","3","762.00","4/17/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380594152838","Axiom"
"149724572","276935225","862244","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/10/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380398426644","Axiom"
"150752708","278828001","862421","17612","OraCare Health Rinse (Case of 8)","254.00","2","508.00","4/17/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380594146523","Axiom"
"150752735","278827998","862422","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/17/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380594150607","Axiom"
"150752763","278827996","862420","17612","OraCare Health Rinse (Case of 8)","254.00","5","1270.00","4/17/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380594147714","Axiom"
"150752734","278827994","862420","17612","OraCare Health Rinse (Case of 8)","0.00","1","0.00","4/17/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380594150798","Axiom"
"150752732","278827990","862419","17612","OraCare Health Rinse (Case of 8)","228.60","2","457.20","4/17/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380594147883","Axiom"
"149724634","276954164","862246","17612","OraCare Health Rinse (Case of 8)","0.00","1","0.00","4/10/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380398431492","Axiom"
"149724658","276954165","862246","17612","OraCare Health Rinse (Case of 8)","254.00","5","1270.00","4/10/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380398436450","Axiom"
"149724575","277102405","862252","17612","OraCare Health Rinse (Case of 8)","0.00","1","0.00","4/10/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380398427103","Axiom"
"149724600","277102406","862252","17612","OraCare Health Rinse (Case of 8)","254.00","5","1270.00","4/10/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380398427272","Axiom"
"149724639","277115986","862253","17612","OraCare Health Rinse (Case of 8)","254.00","4","1016.00","4/10/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380398433337","Axiom"
"150037752","277162242","862257","17612","OraCare Health Rinse (Case of 8)","0.00","1","0.00","4/13/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380459006360","Axiom"
"150037786","277162244","862257","17612","OraCare Health Rinse (Case of 8)","254.00","5","1270.00","4/13/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380459007838","Axiom"
"150037747","277189669","862260","17612","OraCare Health Rinse (Case of 8)","0.00","1","0.00","4/13/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380459005662","Axiom"
"150037790","277189672","862260","17612","OraCare Health Rinse (Case of 8)","254.00","5","1270.00","4/13/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380459007172","Axiom"
"150037763","277220630","862265","17612","OraCare Health Rinse (Case of 8)","254.00","3","762.00","4/13/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380459005560","Axiom"
"150037774","277236153","862266","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/13/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380459010570","Axiom"
"150037784","277283089","862270","17612","OraCare Health Rinse (Case of 8)","254.00","2","508.00","4/13/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380459011863","Axiom"
"150595059","278750720","862401","17612","OraCare Health Rinse (Case of 8)","228.60","3","685.80","4/16/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380562271326","Axiom"
"150594971","278750711","862402","17612","OraCare Health Rinse (Case of 8)","254.00","2","508.00","4/16/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380562252386","Axiom"
"150037746","277457471","862271","17612","OraCare Health Rinse (Case of 8)","0.00","1","0.00","4/13/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380459007415","Axiom"
"150037793","277457472","862271","17612","OraCare Health Rinse (Case of 8)","254.00","5","1270.00","4/13/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380459008396","Axiom"
"150038082","277810949","862276","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/13/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380459052484","Axiom"
"150038091","277852033","862277","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/13/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380459053480","Axiom"
"150038117","277852036","862279","17612","OraCare Health Rinse (Case of 8)","254.00","2","508.00","4/13/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380459054833","Axiom"
"150240618","277913635","862291","17612","OraCare Health Rinse (Case of 8)","254.00","2","508.00","4/14/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380495421430","Axiom"
"150240623","277941531","862294","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/14/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380495423075","Axiom"
"150240599","277941533","862292","17612","OraCare Health Rinse (Case of 8)","228.60","2","457.20","4/14/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380495420775","Axiom"
"150594972","278702533","862391","17612","OraCare Health Rinse (Case of 8)","254.00","2","508.00","4/16/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380562252445","Axiom"
"150595055","278702528","862389","17612","OraCare Health Rinse (Case of 8)","254.00","5","1270.00","4/16/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380562268709","Axiom"
"150595038","278702324","862389","17612","OraCare Health Rinse (Case of 8)","0.00","1","0.00","4/16/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380562267297","Axiom"
"150594974","278583899","862388","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/16/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380562254150","Axiom"
"150594968","278583898","862387","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/16/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380562251254","Axiom"
"150595035","278558694","862384","17612","OraCare Health Rinse (Case of 8)","254.00","2","508.00","4/16/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380562265401","Axiom"
"150240619","277965413","862296","17612","OraCare Health Rinse (Case of 8)","254.00","2","508.00","4/14/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380495421234","Axiom"
"150240630","278099691","862297","17612","OraCare Health Rinse (Case of 8)","254.00","2","508.00","4/14/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380495423086","Axiom"
"150240636","278117592","862300","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/14/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380495425078","Axiom"
"150240716","278139554","862307","17612","OraCare Health Rinse (Case of 8)","254.00","3","762.00","4/14/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380495434407","Axiom"
"150240577","278139558","862306","17612","OraCare Health Rinse (Case of 8)","0.00","1","0.00","4/14/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380495420000","Axiom"
"150240626","278139559","862306","17612","OraCare Health Rinse (Case of 8)","254.00","5","1270.00","4/14/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380495421668","Axiom"
"150595008","278508131","862376","17612","OraCare Health Rinse (Case of 8)","254.00","2","508.00","4/16/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380562260237","Axiom"
"150594997","278508130","862377","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/16/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380562259130","Axiom"
"150594966","278508125","862374","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/16/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380562252103","Axiom"
"150240633","278139562","862304","17612","OraCare Health Rinse (Case of 8)","0.00","1","0.00","4/14/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380495424689","Axiom"
"150240658","278139564","862304","17612","OraCare Health Rinse (Case of 8)","254.00","5","1270.00","4/14/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380495426020","Axiom"
"150440999","278488042","862371","17612","FREE CASE- OraCare Health Rinse","0.00","1","0.00","4/15/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380530934314","Axiom"
"150240664","278176451","862308","17612","OraCare Health Rinse (Case of 8)","0.00","1","0.00","4/14/2026","BigCommerce - Oracare","FedEx","FedEx","Ground Hm","380495430401","Axiom"
"150440986","278482408","862372","17612","OraCare Health Rinse (Case of 8)","254.00","2","508.00","4/15/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380530931680","Axiom"
"150440969","278482405","862373","17612","OraCare Health Rinse (Case of 8)","254.00","3","762.00","4/15/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380530928661","Axiom"
"150240689","278176452","862308","17612","OraCare Health Rinse (Case of 8)","254.00","5","1270.00","4/14/2026","BigCommerce - Oracare","FedEx","FedEx","Ground Hm","380495431474","Axiom"
"150440884","278198675","862310","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/15/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380530921244","Axiom"
"150440890","278198677","862311","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/15/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380530920362","Axiom"
"150441011","278223503","862314","17612","OraCare Health Rinse (Case of 8)","228.60","12","2743.20","4/15/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380530928282","Axiom"
"150441036","278249342","862318","17612","OraCare Health Rinse (Case of 8)","0.00","3","0.00","4/15/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380530936523","Axiom"
"150440914","278477731","862359","17612","FREE CASE- OraCare Health Rinse","0.00","2","0.00","4/15/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380530922630","Axiom"
"150441106","278249344","862318","17612","OraCare Health Rinse (Case of 8)","254.00","12","3048.00","4/15/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380530939029","Axiom"
"150441113","278477338","862371","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/15/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380530946855","Axiom"
"150441108","278477336","862360","17612","OraCare Health Rinse (Case of 8)","254.00","5","1270.00","4/15/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380530943915","Axiom"
"150441070","278477333","862347","17612","OraCare Health Rinse (Case of 8)","219.00","8","1752.00","4/15/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380530934623","Axiom"
"150752716","278477330","862369","17612","OraCare Health Rinse (Case of 8)","254.00","3","762.00","4/17/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380594145354","Axiom"
"150441005","278477328","862350","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/15/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380530935490","Axiom"
"150440998","278477327","862351","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/15/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380530932697","Axiom"
"150440981","278477324","862349","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/15/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380530930098","Axiom"
"149016416","275917960","862134","17612","OraCare Health Rinse (Case of 8)","254.00","5","1270.00","4/6/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380262050883","Axiom"
"149016286","275917961","862131","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/6/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380262043252","Axiom"
"149016296","275917964","862127","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/6/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380262044189","Axiom"
"149016371","275917967","862132","17612","OraCare Health Rinse","0.00","6","0.00","4/6/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380262044204","Axiom"
"151447438","280402873","862529","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/22/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380722758380","Axiom"
"151447468","280402860","862531","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/22/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380722766609","Axiom"
"151447462","280402859","862530","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/22/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380722765451","Axiom"
"151447459","280402857","862528","17612","OraCare Health Rinse (Case of 8)","254.00","5","1270.00","4/22/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380722761880","Axiom"
"149016420","275917968","862132","17612","OraCare Health Rinse (Case of 8)","508.00","4","2032.00","4/6/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380262051993","Axiom"
"149016433","275917970","862128","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/6/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380262057395","Axiom"
"149016283","275917972","862133","17612","OraCare Health Rinse (Case of 8)","215.90","1","215.90","4/6/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380262043344","Axiom"
"151447455","280357301","862515","17612","OraCare Health Rinse (Case of 8)","254.00","5","1270.00","4/22/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380722761445","Axiom"
"151447430","280357296","862515","17612","OraCare Health Rinse (Case of 8)","0.00","1","0.00","4/22/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380722758493","Axiom"
"149235055","276018666","862148","17612","OraCare Health Rinse (Case of 8)","0.00","1","0.00","4/7/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380300842403","Axiom"
"149235086","276018668","862148","17612","OraCare Health Rinse (Case of 8)","254.00","5","1270.00","4/7/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380300842929","Axiom"
"149235104","276018673","862150","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/7/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380300845126","Axiom"
"149235111","276018675","862151","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/7/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380300850066","Axiom"
"149235038","276018677","862152","17612","OraCare Health Rinse (Case of 8)","254.00","2","508.00","4/7/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380300838650","Axiom"
"149235046","276018679","862149","17612","OraCare Health Rinse (Case of 8)","0.00","1","0.00","4/7/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380300841061","Axiom"
"149235082","276018680","862149","17612","OraCare Health Rinse (Case of 8)","254.00","6","1524.00","4/7/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380300841900","Axiom"
"149235094","276018683","862155","17612","OraCare Health Rinse (Case of 8)","0.00","1","0.00","4/7/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380300847769","Axiom"
"149235122","276018685","862155","17612","OraCare Health Rinse (Case of 8)","254.00","5","1270.00","4/7/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380300846707","Axiom"
"149235121","276018702","862157","17612","OraCare Health Rinse (Case of 8)","254.00","3","762.00","4/7/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380300849073","Axiom"
"149235127","276058042","862160","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/7/2026","BigCommerce - Oracare","FedEx","FedEx","Ground Hm","380300852415","Axiom"
"149235135","276058044","862159","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/7/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380300852838","Axiom"
"149235032","276079656","862161","17612","OraCare Health Rinse (Case of 8)","0.00","1","0.00","4/7/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380300836577","Axiom"
"149235066","276079659","862161","17612","OraCare Health Rinse (Case of 8)","254.00","5","1270.00","4/7/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380300840216","Axiom"
"149235102","276079662","862163","17612","OraCare Health Rinse (Case of 8)","254.00","2","508.00","4/7/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380300846280","Axiom"
"151447442","280209899","862506","17612","OraCare Health Rinse (Case of 8)","254.00","2","508.00","4/22/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380722758302","Axiom"
"151447425","280209898","862505","17612","OraCare Health Rinse (Case of 8)","254.00","5","1270.00","4/22/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380722754616","Axiom"
"151447404","280209897","862505","17612","OraCare Health Rinse (Case of 8)","0.00","1","0.00","4/22/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380722754145","Axiom"
"151447414","280183633","862501","17612","OraCare Health Rinse (Case of 8)","228.60","2","457.20","4/22/2026","BigCommerce - Oracare","FedEx","FedEx","Ground Hm","380722755921","Axiom"
"151447406","280183631","862502","17612","OraCare Health Rinse (Case of 8)","254.00","5","1270.00","4/22/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380722751054","Axiom"
"151447379","280183629","862502","17612","OraCare Health Rinse (Case of 8)","0.00","1","0.00","4/22/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380722750518","Axiom"
"149235119","276097326","862164","17612","OraCare Health Rinse (Case of 8)","254.00","2","508.00","4/7/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380300849864","Axiom"
"151447407","280158342","862496","17612","OraCare Health Rinse (Case of 8)","0.00","1","0.00","4/22/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380722752749","Axiom"
"151447397","280158341","862495","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/22/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380722754513","Axiom"
"151447394","280158339","862497","17612","OraCare Health Rinse (Case of 8)","254.00","2","508.00","4/22/2026","BigCommerce - Oracare","FedEx","FedEx","Ground Hm","380722751043","Axiom"
"149235120","276097329","862165","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/7/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380300849728","Axiom"
"149235133","276113375","862166","17612","OraCare Health Rinse (Case of 8)","254.00","2","508.00","4/7/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380300850835","Axiom"
"149235036","276259449","862167","17612","OraCare Health Rinse (Case of 8)","254.00","2","508.00","4/7/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380300839543","Axiom"
"149235043","276259451","862169","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/7/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380300840960","Axiom"
"149413987","276331219","862177","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/8/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380336060905","Axiom"
"149414018","276331221","862178","17612","OraCare Health Rinse (Case of 8)","254.00","4","1016.00","4/8/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380336061511","Axiom"
"149414027","276331222","862179","17612","OraCare Health Rinse (Case of 8)","0.00","1","0.00","4/8/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380336064120","Axiom"
"149413983","276357080","862182","17612","OraCare Health Rinse (Case of 8)","0.00","1","0.00","4/8/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380336060607","Axiom"
"149414021","276357081","862182","17612","OraCare Health Rinse (Case of 8)","254.00","5","1270.00","4/8/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380336060515","Axiom"
"149414044","276357084","862183","17612","OraCare Health Rinse (Case of 8)","0.00","1","0.00","4/8/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380336065528","Axiom"
"151277502","280085934","862487","17612","OraCare Health Rinse (Case of 8)","0.00","6","0.00","4/21/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380691678103","Axiom"
"149414082","276357085","862183","17612","OraCare Health Rinse (Case of 8)","254.00","5","1270.00","4/8/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380336065491","Axiom"
"149414088","276383937","862185","17612","OraCare Health Rinse (Case of 8)","254.00","1","254.00","4/8/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380336068468","Axiom"
"149413992","276383938","862184","17612","OraCare Health Rinse (Case of 8)","254.00","3","762.00","4/8/2026","BigCommerce - Oracare","FedEx","FedEx","Ground","380336059794","Axiom"
