errorGroups.id,insertId,labels.container_name,"'labels.""goog-drz-cloudfunctions-id""","'labels.""goog-drz-cloudfunctions-location""","'labels.""goog-managed-by""",labels.instanceId,"'labels.""run.googleapis.com/base_image_versions""",labels.scaling_reason,logName,protoPayload.authenticationInfo.principalEmail,protoPayload.authorizationInfo.granted,protoPayload.authorizationInfo.permission,protoPayload.authorizationInfo.permissionType,protoPayload.authorizationInfo.resource,protoPayload.authorizationInfo.resourceAttributes,protoPayload.methodName,protoPayload.requestMetadata.destinationAttributes,protoPayload.requestMetadata.requestAttributes.auth,protoPayload.requestMetadata.requestAttributes.time,protoPayload.resourceLocation.currentLocations,protoPayload.resourceName,"'protoPayload.response.@type",protoPayload.response.apiVersion,protoPayload.response.kind,"'protoPayload.response.metadata.annotations.""autoscaling.knative.dev/maxScale""","'protoPayload.response.metadata.annotations.""cloudfunctions.googleapis.com/function-id""","'protoPayload.response.metadata.annotations.""cloudfunctions.googleapis.com/trigger-type""","'protoPayload.response.metadata.annotations.""run.googleapis.com/base-images""","'protoPayload.response.metadata.annotations.""run.googleapis.com/build-base-image""","'protoPayload.response.metadata.annotations.""run.googleapis.com/build-enable-automatic-updates""","'protoPayload.response.metadata.annotations.""run.googleapis.com/build-function-target""","'protoPayload.response.metadata.annotations.""run.googleapis.com/build-id""","'protoPayload.response.metadata.annotations.""run.googleapis.com/build-image-uri""","'protoPayload.response.metadata.annotations.""run.googleapis.com/build-name""","'protoPayload.response.metadata.annotations.""run.googleapis.com/build-service-account""","'protoPayload.response.metadata.annotations.""run.googleapis.com/build-source-location""","'protoPayload.response.metadata.annotations.""run.googleapis.com/client-name""","'protoPayload.response.metadata.annotations.""run.googleapis.com/custom-audiences""","'protoPayload.response.metadata.annotations.""run.googleapis.com/ingress""","'protoPayload.response.metadata.annotations.""run.googleapis.com/ingress-status""","'protoPayload.response.metadata.annotations.""run.googleapis.com/operation-id""","'protoPayload.response.metadata.annotations.""run.googleapis.com/startup-cpu-boost""","'protoPayload.response.metadata.annotations.""run.googleapis.com/urls""","'protoPayload.response.metadata.annotations.""serving.knative.dev/creator""","'protoPayload.response.metadata.annotations.""serving.knative.dev/lastModifier""",protoPayload.response.metadata.creationTimestamp,protoPayload.response.metadata.generation,"'protoPayload.response.metadata.labels.""cloud.googleapis.com/location""","'protoPayload.response.metadata.labels.""goog-cloudfunctions-runtime""","'protoPayload.response.metadata.labels.""goog-drz-cloudfunctions-id""","'protoPayload.response.metadata.labels.""goog-drz-cloudfunctions-location""","'protoPayload.response.metadata.labels.""goog-managed-by""","'protoPayload.response.metadata.labels.""run.googleapis.com/startupProbeType""","'protoPayload.response.metadata.labels.""serving.knative.dev/configuration""","'protoPayload.response.metadata.labels.""serving.knative.dev/configurationGeneration""","'protoPayload.response.metadata.labels.""serving.knative.dev/route""","'protoPayload.response.metadata.labels.""serving.knative.dev/service""","'protoPayload.response.metadata.labels.""serving.knative.dev/serviceUid""",protoPayload.response.metadata.name,protoPayload.response.metadata.namespace,protoPayload.response.metadata.ownerReferences,protoPayload.response.metadata.resourceVersion,protoPayload.response.metadata.selfLink,protoPayload.response.metadata.uid,protoPayload.response.spec.containerConcurrency,protoPayload.response.spec.containers,protoPayload.response.spec.runtimeClassName,protoPayload.response.spec.serviceAccountName,"'protoPayload.response.spec.template.metadata.annotations.""autoscaling.knative.dev/maxScale""","'protoPayload.response.spec.template.metadata.annotations.""cloudfunctions.googleapis.com/trigger-type""","'protoPayload.response.spec.template.metadata.annotations.""run.googleapis.com/base-images""","'protoPayload.response.spec.template.metadata.annotations.""run.googleapis.com/client-name""","'protoPayload.response.spec.template.metadata.annotations.""run.googleapis.com/startup-cpu-boost""","'protoPayload.response.spec.template.metadata.labels.""goog-drz-cloudfunctions-id""","'protoPayload.response.spec.template.metadata.labels.""goog-drz-cloudfunctions-location""","'protoPayload.response.spec.template.metadata.labels.""run.googleapis.com/startupProbeType""",protoPayload.response.spec.template.metadata.name,protoPayload.response.spec.template.spec.containerConcurrency,protoPayload.response.spec.template.spec.containers,protoPayload.response.spec.template.spec.runtimeClassName,protoPayload.response.spec.template.spec.serviceAccountName,protoPayload.response.spec.template.spec.timeoutSeconds,protoPayload.response.spec.timeoutSeconds,protoPayload.response.spec.traffic,protoPayload.response.status.conditions,protoPayload.response.status.containerStatuses,protoPayload.response.status.imageDigest,protoPayload.response.status.latestCreatedRevisionName,protoPayload.response.status.logUrl,protoPayload.response.status.observedGeneration,protoPayload.serviceName,protoPayload.status.code,protoPayload.status.message,receiveLocation,receiveTimestamp,resource.labels.configuration_name,resource.labels.location,resource.labels.project_id,resource.labels.revision_name,resource.labels.service_name,resource.type,severity,textPayload,timestamp
,689f8e7e00023cba71a29700,,"'daily-weekly-history-update","'us-central1",cloudfunctions,0069c7a988ea5daeeabca03fe6d1bb2d710b82279b96666b43816b81dc1f741ef8945c6c4271077a8c6e02846f5bfe912d096d0ac7c6b251e0e30178c6c289b2f45a7fb039381c6a47da96811541,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-15T19:46:06.475755394Z","'daily-weekly-history-update","'us-central1","'ora-automation-project-dev","'daily-weekly-history-update-00007-lel","'daily-weekly-history-update",cloud_run_revision,,"    raise e from None","'2025-08-15T19:46:06.146618Z"
,689f8e7e000231b1e96ebda4,,"'daily-weekly-history-update","'us-central1",cloudfunctions,0069c7a988ea5daeeabca03fe6d1bb2d710b82279b96666b43816b81dc1f741ef8945c6c4271077a8c6e02846f5bfe912d096d0ac7c6b251e0e30178c6c289b2f45a7fb039381c6a47da96811541,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-15T19:46:06.475755394Z","'daily-weekly-history-update","'us-central1","'ora-automation-project-dev","'daily-weekly-history-update-00007-lel","'daily-weekly-history-update",cloud_run_revision,,"'  File ""/layers/google.python.pip/pip/lib/python3.11/site-packages/functions_framework/__init__.py"", line 406, in create_app","'2025-08-15T19:46:06.143793Z"
,689f8e7e000231a44a98b3db,,"'daily-weekly-history-update","'us-central1",cloudfunctions,0069c7a988ea5daeeabca03fe6d1bb2d710b82279b96666b43816b81dc1f741ef8945c6c4271077a8c6e02846f5bfe912d096d0ac7c6b251e0e30178c6c289b2f45a7fb039381c6a47da96811541,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-15T19:46:06.475755394Z","'daily-weekly-history-update","'us-central1","'ora-automation-project-dev","'daily-weekly-history-update-00007-lel","'daily-weekly-history-update",cloud_run_revision,,"          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^","'2025-08-15T19:46:06.143780Z"
,689f8e7e000230b241f7c8e4,,"'daily-weekly-history-update","'us-central1",cloudfunctions,0069c7a988ea5daeeabca03fe6d1bb2d710b82279b96666b43816b81dc1f741ef8945c6c4271077a8c6e02846f5bfe912d096d0ac7c6b251e0e30178c6c289b2f45a7fb039381c6a47da96811541,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-15T19:46:06.475755394Z","'daily-weekly-history-update","'us-central1","'ora-automation-project-dev","'daily-weekly-history-update-00007-lel","'daily-weekly-history-update",cloud_run_revision,,"'    app = create_app(target, source, signature_type)","'2025-08-15T19:46:06.143538Z"
,689f8e7e00022669fc7f2ec8,,"'daily-weekly-history-update","'us-central1",cloudfunctions,0069c7a988ea5daeeabca03fe6d1bb2d710b82279b96666b43816b81dc1f741ef8945c6c4271077a8c6e02846f5bfe912d096d0ac7c6b251e0e30178c6c289b2f45a7fb039381c6a47da96811541,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-15T19:46:06.475755394Z","'daily-weekly-history-update","'us-central1","'ora-automation-project-dev","'daily-weekly-history-update-00007-lel","'daily-weekly-history-update",cloud_run_revision,,"'  File ""/layers/google.python.pip/pip/lib/python3.11/site-packages/functions_framework/_cli.py"", line 47, in _cli","'2025-08-15T19:46:06.140905Z"
,689f8e7e0002265de3f49b1a,,"'daily-weekly-history-update","'us-central1",cloudfunctions,0069c7a988ea5daeeabca03fe6d1bb2d710b82279b96666b43816b81dc1f741ef8945c6c4271077a8c6e02846f5bfe912d096d0ac7c6b251e0e30178c6c289b2f45a7fb039381c6a47da96811541,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-15T19:46:06.475755394Z","'daily-weekly-history-update","'us-central1","'ora-automation-project-dev","'daily-weekly-history-update-00007-lel","'daily-weekly-history-update",cloud_run_revision,,"           ^^^^^^^^^^^^^^^^^^^^^^^^^","'2025-08-15T19:46:06.140893Z"
,689f8e7e00022547eb10acad,,"'daily-weekly-history-update","'us-central1",cloudfunctions,0069c7a988ea5daeeabca03fe6d1bb2d710b82279b96666b43816b81dc1f741ef8945c6c4271077a8c6e02846f5bfe912d096d0ac7c6b251e0e30178c6c289b2f45a7fb039381c6a47da96811541,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-15T19:46:06.475755394Z","'daily-weekly-history-update","'us-central1","'ora-automation-project-dev","'daily-weekly-history-update-00007-lel","'daily-weekly-history-update",cloud_run_revision,,"'    return callback(*args, **kwargs)","'2025-08-15T19:46:06.140615Z"
,689f8e7e000224b2cd8a5fab,,"'daily-weekly-history-update","'us-central1",cloudfunctions,0069c7a988ea5daeeabca03fe6d1bb2d710b82279b96666b43816b81dc1f741ef8945c6c4271077a8c6e02846f5bfe912d096d0ac7c6b251e0e30178c6c289b2f45a7fb039381c6a47da96811541,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-15T19:46:06.475755394Z","'daily-weekly-history-update","'us-central1","'ora-automation-project-dev","'daily-weekly-history-update-00007-lel","'daily-weekly-history-update",cloud_run_revision,,"'  File ""/layers/google.python.pip/pip/lib/python3.11/site-packages/click/core.py"", line 794, in invoke","'2025-08-15T19:46:06.140466Z"
,689f8e7e000224a7edb9c824,,"'daily-weekly-history-update","'us-central1",cloudfunctions,0069c7a988ea5daeeabca03fe6d1bb2d710b82279b96666b43816b81dc1f741ef8945c6c4271077a8c6e02846f5bfe912d096d0ac7c6b251e0e30178c6c289b2f45a7fb039381c6a47da96811541,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-15T19:46:06.475755394Z","'daily-weekly-history-update","'us-central1","'ora-automation-project-dev","'daily-weekly-history-update-00007-lel","'daily-weekly-history-update",cloud_run_revision,,"           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^","'2025-08-15T19:46:06.140455Z"
,689f8e7e00022397d49d846d,,"'daily-weekly-history-update","'us-central1",cloudfunctions,0069c7a988ea5daeeabca03fe6d1bb2d710b82279b96666b43816b81dc1f741ef8945c6c4271077a8c6e02846f5bfe912d096d0ac7c6b251e0e30178c6c289b2f45a7fb039381c6a47da96811541,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-15T19:46:06.475755394Z","'daily-weekly-history-update","'us-central1","'ora-automation-project-dev","'daily-weekly-history-update-00007-lel","'daily-weekly-history-update",cloud_run_revision,,"'    return ctx.invoke(self.callback, **ctx.params)","'2025-08-15T19:46:06.140183Z"
,689f8e7e000222b2d88735a1,,"'daily-weekly-history-update","'us-central1",cloudfunctions,0069c7a988ea5daeeabca03fe6d1bb2d710b82279b96666b43816b81dc1f741ef8945c6c4271077a8c6e02846f5bfe912d096d0ac7c6b251e0e30178c6c289b2f45a7fb039381c6a47da96811541,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-15T19:46:06.475755394Z","'daily-weekly-history-update","'us-central1","'ora-automation-project-dev","'daily-weekly-history-update-00007-lel","'daily-weekly-history-update",cloud_run_revision,,"'  File ""/layers/google.python.pip/pip/lib/python3.11/site-packages/click/core.py"", line 1226, in invoke","'2025-08-15T19:46:06.139954Z"
,689f8e7e000222a5b80cdebd,,"'daily-weekly-history-update","'us-central1",cloudfunctions,0069c7a988ea5daeeabca03fe6d1bb2d710b82279b96666b43816b81dc1f741ef8945c6c4271077a8c6e02846f5bfe912d096d0ac7c6b251e0e30178c6c289b2f45a7fb039381c6a47da96811541,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-15T19:46:06.475755394Z","'daily-weekly-history-update","'us-central1","'ora-automation-project-dev","'daily-weekly-history-update-00007-lel","'daily-weekly-history-update",cloud_run_revision,,"         ^^^^^^^^^^^^^^^^","'2025-08-15T19:46:06.139941Z"
,689f8e7e000221e7042c3b71,,"'daily-weekly-history-update","'us-central1",cloudfunctions,0069c7a988ea5daeeabca03fe6d1bb2d710b82279b96666b43816b81dc1f741ef8945c6c4271077a8c6e02846f5bfe912d096d0ac7c6b251e0e30178c6c289b2f45a7fb039381c6a47da96811541,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-15T19:46:06.475755394Z","'daily-weekly-history-update","'us-central1","'ora-automation-project-dev","'daily-weekly-history-update-00007-lel","'daily-weekly-history-update",cloud_run_revision,,"'    rv = self.invoke(ctx)","'2025-08-15T19:46:06.139751Z"
,689f8e7e000220d41c589dde,,"'daily-weekly-history-update","'us-central1",cloudfunctions,0069c7a988ea5daeeabca03fe6d1bb2d710b82279b96666b43816b81dc1f741ef8945c6c4271077a8c6e02846f5bfe912d096d0ac7c6b251e0e30178c6c289b2f45a7fb039381c6a47da96811541,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-15T19:46:06.475755394Z","'daily-weekly-history-update","'us-central1","'ora-automation-project-dev","'daily-weekly-history-update-00007-lel","'daily-weekly-history-update",cloud_run_revision,,"'  File ""/layers/google.python.pip/pip/lib/python3.11/site-packages/click/core.py"", line 1363, in main","'2025-08-15T19:46:06.139476Z"
,689f8e7e000220cb64301199,,"'daily-weekly-history-update","'us-central1",cloudfunctions,0069c7a988ea5daeeabca03fe6d1bb2d710b82279b96666b43816b81dc1f741ef8945c6c4271077a8c6e02846f5bfe912d096d0ac7c6b251e0e30178c6c289b2f45a7fb039381c6a47da96811541,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-15T19:46:06.475755394Z","'daily-weekly-history-update","'us-central1","'ora-automation-project-dev","'daily-weekly-history-update-00007-lel","'daily-weekly-history-update",cloud_run_revision,,"           ^^^^^^^^^^^^^^^^^^^^^^^^^^","'2025-08-15T19:46:06.139467Z"
,689f8e7e00021ff696113c24,,"'daily-weekly-history-update","'us-central1",cloudfunctions,0069c7a988ea5daeeabca03fe6d1bb2d710b82279b96666b43816b81dc1f741ef8945c6c4271077a8c6e02846f5bfe912d096d0ac7c6b251e0e30178c6c289b2f45a7fb039381c6a47da96811541,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-15T19:46:06.475755394Z","'daily-weekly-history-update","'us-central1","'ora-automation-project-dev","'daily-weekly-history-update-00007-lel","'daily-weekly-history-update",cloud_run_revision,,"'    return self.main(*args, **kwargs)","'2025-08-15T19:46:06.139254Z"
,689f8e7e000215756b7b5860,,"'daily-weekly-history-update","'us-central1",cloudfunctions,0069c7a988ea5daeeabca03fe6d1bb2d710b82279b96666b43816b81dc1f741ef8945c6c4271077a8c6e02846f5bfe912d096d0ac7c6b251e0e30178c6c289b2f45a7fb039381c6a47da96811541,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-15T19:46:06.475755394Z","'daily-weekly-history-update","'us-central1","'ora-automation-project-dev","'daily-weekly-history-update-00007-lel","'daily-weekly-history-update",cloud_run_revision,,"'  File ""/layers/google.python.pip/pip/lib/python3.11/site-packages/click/core.py"", line 1442, in __call__","'2025-08-15T19:46:06.136565Z"
,689f8e7e0002156ebce6664b,,"'daily-weekly-history-update","'us-central1",cloudfunctions,0069c7a988ea5daeeabca03fe6d1bb2d710b82279b96666b43816b81dc1f741ef8945c6c4271077a8c6e02846f5bfe912d096d0ac7c6b251e0e30178c6c289b2f45a7fb039381c6a47da96811541,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-15T19:46:06.475755394Z","'daily-weekly-history-update","'us-central1","'ora-automation-project-dev","'daily-weekly-history-update-00007-lel","'daily-weekly-history-update",cloud_run_revision,,"             ^^^^^^","'2025-08-15T19:46:06.136558Z"
"'[""CPb32JvR5-naHQ""]",689f8e7e000215668c25d96e,,"'daily-weekly-history-update","'us-central1",cloudfunctions,0069c7a988ea5daeeabca03fe6d1bb2d710b82279b96666b43816b81dc1f741ef8945c6c4271077a8c6e02846f5bfe912d096d0ac7c6b251e0e30178c6c289b2f45a7fb039381c6a47da96811541,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-15T19:46:06.475755394Z","'daily-weekly-history-update","'us-central1","'ora-automation-project-dev","'daily-weekly-history-update-00007-lel","'daily-weekly-history-update",cloud_run_revision,ERROR,"'Traceback (most recent call last):
  File ""/layers/google.python.pip/pip/bin/functions-framework"", line 8, in <module>
    sys.exit(_cli())","'2025-08-15T19:46:06.136550Z"
,689f8e7e00021287546f9f1e,,"'daily-weekly-history-update","'us-central1",cloudfunctions,0069c7a988ea5daeeabca03fe6d1bb2d710b82279b96666b43816b81dc1f741ef8945c6c4271077a8c6e02846f5bfe912d096d0ac7c6b251e0e30178c6c289b2f45a7fb039381c6a47da96811541,"'us-docker.pkg.dev/serverless-runtimes/google-22-full/runtimes/python311:python311_20250810_3_11_13_RC00",,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fstderr",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-15T19:46:06.142676476Z","'daily-weekly-history-update","'us-central1","'ora-automation-project-dev","'daily-weekly-history-update-00007-lel","'daily-weekly-history-update",cloud_run_revision,,"'2025-08-15 19:46:06,136 - root - INFO - Logging environment: CLOUD","'2025-08-15T19:46:06.135815Z"
,689f8e7a00055a92db86222f,,"'daily-weekly-history-update","'us-central1",cloudfunctions,,,DEPLOYMENT_ROLLOUT,"'projects/ora-automation-project-dev/logs/run.googleapis.com%2Fvarlog%2Fsystem",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"'2025-08-15T19:46:02.356371301Z","'daily-weekly-history-update","'us-central1","'ora-automation-project-dev","'daily-weekly-history-update-00007-lel","'daily-weekly-history-update",cloud_run_revision,INFO,"'Starting new instance. Reason: DEPLOYMENT_ROLLOUT - Instance started due to traffic shifting between revisions due to deployment, traffic split adjustment, or deployment health check.","'2025-08-15T19:46:02.350866Z"
,rhedm5dfig6,,,,,,,,"'projects/ora-automation-project-dev/logs/cloudaudit.googleapis.com%2Factivity","'service-880417139041@gcf-admin-robot.iam.gserviceaccount.com","'[true,true]","'[""run.services.update"",""run.services.update""]","'[""ADMIN_WRITE"",""ADMIN_WRITE""]","'[""namespaces/ora-automation-project-dev/services/daily-weekly-history-update"",""namespaces/ora-automation-project-dev/services/daily-weekly-history-update""]","'["""",{""service"":""run.googleapis.com/"",""name"":""namespaces/ora-automation-project-dev/services/daily-weekly-history-update"",""type"":""run.googleapis.com/Service""}]",google.cloud.serverless.internal.InternalServices.ReplaceInternalService,,,"'2025-08-15T19:45:57.706853Z","'[""us-central1""]","'namespaces/ora-automation-project-dev/services/daily-weekly-history-update",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,run.googleapis.com,,,,"'2025-08-15T19:45:58.400619327Z",,"'us-central1","'ora-automation-project-dev",,"'daily-weekly-history-update",cloud_run_revision,NOTICE,,"'2025-08-15T19:45:57.540048Z"
,"'-su2577df1te",,,,,,,,"'projects/ora-automation-project-dev/logs/cloudaudit.googleapis.com%2Factivity","'service-880417139041@gcf-admin-robot.iam.gserviceaccount.com","'[true,true]","'[""run.services.update"",""run.services.update""]","'[""ADMIN_WRITE"",""ADMIN_WRITE""]","'[""namespaces/ora-automation-project-dev/services/daily-weekly-history-update"",""namespaces/ora-automation-project-dev/services/daily-weekly-history-update""]","'["""",{""service"":""run.googleapis.com/"",""name"":""namespaces/ora-automation-project-dev/services/daily-weekly-history-update"",""type"":""run.googleapis.com/Service""}]",google.cloud.serverless.internal.InternalServices.ReplaceInternalService,,,"'2025-08-15T19:45:18.982971Z","'[""us-central1""]","'namespaces/ora-automation-project-dev/services/daily-weekly-history-update",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,run.googleapis.com,,,,"'2025-08-15T19:45:19.709724090Z",,"'us-central1","'ora-automation-project-dev",,"'daily-weekly-history-update",cloud_run_revision,NOTICE,,"'2025-08-15T19:45:18.785360Z"
